(0.0, -0.8333333333333334, 0.0, 0.16666666666666666)	Gedymin zwrócił wę nagle ku niemu.
(0.16666666666666666, -0.16666666666666666, 0.0, 0.16666666666666666)	— artylerzysta zarzucił rektorowi na szyję swe ciężkie ramię.
(0.5, 0.0, 0.0, 0.16666666666666666)	Młody książę przybywał bardzo wcześnie na miłe wieczory matki, która powtarzała mu ciągle:
(0.6666666666666666, -0.3333333333333333, 0.0, 0.0)	Mimika, gesty, w połączeniu z częstymi zmianami głosu, jakimi Bixiou malował swoje figury, musiały być doskonałe, bo trzej słuchacze wydawali bezwiednie krzyki uznania oraz pomruki radości.
(-0.25, 0.0, 0.25, 0.3333333333333333)	My to przeżywamy za niego ze świadomością.
(0.0, 0.13888888888888887, 0.8055555555555555, -0.05555555555555555)	Nie gadajcie tyle, mówie, za dużo tej gadaniny: dobra kosa dla łąki, dobra bedzie i dla żyta.
(0.3333333333333333, 0.0, 0.16666666666666666, 0.0)	Jakaś kobieta chciała kupić guziki do bielizny, ale nie mogła znaleźć odpowiednich, więc wmówiliśmy jej, że zatrzaski zastępują guziki.
(0.0, -0.25, 0.0, 0.0)	Zamiast tego Moulzin był rywalem Ennemonda Hélie.
(0.08333333333333333, 0.5, 0.0, 0.25)	— Zostań pani!... sprawi mi to prawdziwą ulgę pomówić z osobą, obcą jeszcze temu światu kłamstwa i pustoty!
(-0.16666666666666666, -0.5, 0.25, -0.08333333333333333)	— Ale gdybyśmy ich nie wyrzucili — odparł Harbert — to balon wyrzuciłby nas do morza.
(0.0, 0.16666666666666666, 0.0, 0.0)	I zamyślił się ponownie.
(0.0, -0.3333333333333333, 0.0, 0.16666666666666666)	W prokuratorze budził się człowiek.
(0.0, 0.2222222222222222, 0.5555555555555556, 0.11111111111111112)	Ale chyba nie byłbym Rynaldem Montalban, żebym mu tego wszystkiego, mimo jego czarów, drogo nie zapłacił, jak tylko z łoża się zdźwignę.
(0.05555555555555555, 0.3055555555555555, 0.0, 0.47222222222222227)	Widzisz, że wszystko tak urządziłam, żeby twój portret nie był skończony i żebyś mógł przyjechać do Przytułowa.
(0.4166666666666667, 0.0, 0.16666666666666666, 0.4166666666666667)	Tak w niej znać było, że ona oddaje mu się z biciem serca, ale zarazem z ufnością, że oddaje mu serce, duszę i całą istotę, całe życie, i to nietylko na dobre, ale na każde chwile życia — i aż do końca życia, że pod tym względem żaden cień nie powstał w umyśle Połanieckiego, a ta pewność uczyniła go w tej chwili lepszym, tkliwszym i wymowniejszym, niż bywał zwykle.
(0.16666666666666666, 0.0, 0.0, 0.0)	Jaguś poszła na swoją stronę, zaś Rocho siedział przed domem razem z Bylicą, któren już żydy woził, tak go śpik morzył.
(0.25, 0.08333333333333333, 0.16666666666666666, -0.16666666666666666)	A ja trzydzieści razy, a tato siedymdziesiont, a może i osimdziesiont razy obeszli wiosne, lato, jesień, zime, i to nogami i rękami w błocie, w piachu, w rzece, w śniegu, w słomie, w gnoju!
(0.0, 0.0, 0.9166666666666666, -0.08333333333333333)	— Do stu diabłów, są inne środki okazywania miłości, niż Homer.
(-0.3333333333333333, 0.16666666666666666, 0.0, -0.3333333333333333)	— Trzeba było zostawić.
(0.0, -0.8333333333333334, 0.16666666666666666, 0.0)	— Oho!
(0.0, 0.6666666666666666, 0.0, 0.0)	Jednego dnia siostrzenice pani de Montcertin pytały ją, co to jest miłość.
(-1.0, 0.0, 0.0, 0.0)	Ogólnie wiedziano, że w młodości przeżyła dramat, bo jej narzeczony zginął na froncie w 1920 roku i od tego czasu ani na dzień jeden nie zdjęła po nim żałoby.
(0.0, 0.5, 0.25, -0.08333333333333333)	Ja chciałem ze Staśkiem mieć kazania, żeby was nie było.
(-0.25, 0.4166666666666667, 0.0, 0.16666666666666666)	Spodziewałam się, że go dostaniemy.
(-0.16666666666666666, 0.25, -0.4166666666666667, 0.0)	Zuła, który wyszedł go witać, słowa zeń dobyć nie mogąc, domyślał się trafnie, że sokoły ks. Janika musiały się źle popisać.
(0.0, -0.2222222222222222, -0.2777777777777778, -0.05555555555555555)	Pożyczać u ludzi?
(0.0, -1.0, 0.0, 0.0)	— spytał niespodzianie.
(-0.16666666666666666, -0.16666666666666666, -0.16666666666666666, 0.0)	Psków nie tylko że nie potrafił pociągnąć z sobą w wojnę i zerwanie z Litwą przymierza Nowogrodu Wielkiego: ale poddaniem się w. ks. Bazylemu do podobnego nie zachęcił kroku.
(-0.3333333333333333, -0.16666666666666666, 0.16666666666666666, 0.0)	Drugi raz gdy w rozmowie z Caligulą wspomnieli coś o Sylli, a Cajus sobie z niego żartował...
(0.0, -0.08333333333333333, 0.08333333333333333, -0.5)	— Nieruchome spojrzenie Ricarda zbiło go z tropu i dodał zmieszanym tonem: — Mówię, że to pospolity, marny złodziej bez żadnego znaczenia.
(0.0, 0.0, 0.0, -0.3333333333333333)	To lokal urzędowy...
(0.0, 0.25, -0.5833333333333334, 0.0)	Ale jeżeli mimo wszystko nie zdołam zajść do Niego?
(1.0, 0.0, 0.0, 0.0)	Szwentas ściskał go i całował.
(0.0, 0.0, 0.16666666666666666, 0.0)	— Nie.
(0.0, -0.16666666666666666, 0.5833333333333334, -0.08333333333333333)	Co znowu?
(-0.08333333333333333, 0.08333333333333333, -0.6666666666666666, 0.0)	— A jeśli pomyłką jest to wszystko?
(-0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.0)	— Na to się mu podcina skrzydła!
(0.0, 0.16666666666666666, -0.08333333333333333, 0.25)	Popaśli trochę konie, przez ten czas zaś Bohun z esaułami rozmawiał, widocznie dawał im rozkazy, co mają czynić, bo dotychczas nie wiedzieli nawet, gdzie jadą.
(0.0, -0.16666666666666666, 0.4166666666666667, -0.08333333333333333)	Ale nie mogąc się ognać zbereźnikom, które jako te wróble obsiadały sztachety, a śmielsze nawet już pod okna się przebierały, to jeno przygrażał księżym cybuchem a wyklinał.
(-0.16666666666666666, -0.16666666666666666, 0.0, 0.0)	Ale zapadłe oczy kelnera, którym lekka krótkowzroczność dawała wyraz skrytej głębi, nie zdradziły żadnego wrażenia w jego nieruchomej twarzy.
(0.25, 0.08333333333333333, 0.0, 0.0)	Cyrus Smith miał do dyspozycji tylko dwa kawałki zaostrzonej stali zrobione z obroży Topa, mimo to jednak posługiwał się nimi tak zręcznie, a jego towarzysze tak pojętnie mu pomagali, że trzy dni później warsztat małej kolonii powiększył się o miech kowalski, przeznaczony do wdmuchiwania powietrza w środek poddawanej działaniu gorąca rudy, co jest niezbędnym warunkiem powodzenia tej operacji.
(-0.16666666666666666, 0.25, 0.08333333333333333, 0.0)	Niebo, które zatrzymało nas tutaj i zesłało niepogodę umyślnie po to, abyś pan usłyszał historię moich amorów, czegóż znów teraz sobie życzy? ”.
(-0.4166666666666667, 0.25, -0.16666666666666666, 0.16666666666666666)	— Przychodzi do siebie — powiedziałem — ale bardzo osłabiony.
(0.3333333333333333, 0.0, 0.0, 0.0)	Spotkali się oczami.
(0.8333333333333334, 0.0, 0.0, 0.0)	Nie przeszkodziło to jednak przyjaciołom utrzymywać dalsze serdeczne stosunki.
(0.0, -0.3333333333333333, 0.0, 0.3333333333333333)	Ja, znając pułkownika, byłam również pewna, że nie zainteresuje go bliżej ta kwestia.
(0.4166666666666667, -0.4166666666666667, 0.16666666666666666, 0.0)	— Nawrócony!... nawrócony faraon!...
(-0.4166666666666667, 0.0, -0.5833333333333334, 0.0)	Emil czuł, że się dusi.
(0.0, -0.4166666666666667, 0.3333333333333333, -0.25)	Nie wiedzieć dlaczego, to, co innym wydawało się pochlebne i zaszczytne, ją drażniło i obrażało.
(0.4166666666666667, -0.25, 0.16666666666666666, 0.0)	A jakie z niej porządne i uczciwe dziewczynisko!
(0.0, -0.9166666666666666, -0.08333333333333333, 0.0)	Z trudem mu go wydarliśmy, a gdy ujrzał go w naszych rękach, był zdumiony.
(-0.638888888888889, -0.19444444444444445, -0.05555555555555555, 0.0)	Ona chciałaby pozostać przy swojej mamie, ale jakże to uczynić, jeżeli mama tego nie chce?...
(-0.16666666666666666, 0.0, 0.16666666666666666, -0.16666666666666666)	I po ukłonach, zamienionych z Połanieckim, rzekła zimnym, spokojnym głosem:
(0.0, -0.16666666666666666, 0.3333333333333333, -0.16666666666666666)	Wy tam przecież na świecie do wcale innych kobiet przywykliście i dla wcale innych głowy tracicie!
(0.0, -0.5, 0.16666666666666666, 0.0)	— Szewcy!
(0.0, 0.6666666666666666, 0.0, 0.0)	— Czekać wystrzału.
(-0.2222222222222222, -0.05555555555555555, -0.2222222222222222, -0.3333333333333333)	Pełno krwi na was...
(-0.3333333333333333, 0.0, 0.16666666666666666, 0.0)	Każdy grzech, mój synu, jest u swych korzeni grzechem przeciw prawdzie.
(0.0, 0.08333333333333333, 0.8333333333333334, 0.08333333333333333)	Miłosierny Bóg niechaj uczyni to, aby wrogowie nasi utonęli we własnej krwi z ran, które wy im zadacie! ”
(0.0, 0.3333333333333333, 0.5, -0.16666666666666666)	Nie zawojujecie tych ziem!
(0.0, -0.6666666666666666, 0.0, 0.0)	— Kto taki?
(0.0, 0.3333333333333333, 0.08333333333333333, 0.08333333333333333)	— A tyś co robił, jak go nie było?
(0.0, 0.0, 0.0, 0.0)	Mówił mi o tym krewny Aulusów Antystiusz.
(0.0, -0.08333333333333333, 0.5, 0.25)	Beetle, bierz go!
(0.0, 0.0, 0.0, 0.16666666666666666)	Dziewczynce poradzono także udać się do konsula.
(0.0, 0.16666666666666666, 0.0, 0.0)	A ubodzy?...
(-0.25, 0.16666666666666666, -0.08333333333333333, 0.0)	— Posłusznie melduję, panie oberlejtnant, że to ciężka sprawa.
(0.0, 0.16666666666666666, 0.0, 0.3333333333333333)	— rzekł wreszcie do wielebnego Johna.
(0.3333333333333333, -0.16666666666666666, 0.0, 0.0)	A zaraz po sposobie prowadzenia chorągwi można było poznać, iż wojewoda, choć ciężki i kunktator, bo wiekiem przygnieciony, przecie żołnierz jest doświadczony i mężny.
(0.0, -0.6666666666666666, 0.08333333333333333, -0.25)	— Czy nigdy się nie modliłaś w życiu?
(0.08333333333333333, -0.25, 0.0, 0.16666666666666666)	Powiadają o nim, że raz, stojąc na brzegu mostu i oburącz mieczem siekąc, wstrzymał pochód całej armii.
(0.16666666666666666, -0.3333333333333333, 0.0, 0.0)	Zresztą chłopiec nie uciekał.
(0.0, -0.16666666666666666, 0.0, 0.0)	Mam mocne podejrzenie, że wyszły one spod pędzla Lorenza, który nie bez ubocznej myśli zaskarbiał sobie łaski Angeliki.
(0.0, -0.6666666666666666, 0.0, 0.0)	— Procą?
(0.0, 0.0, 0.0, 0.0)	— przeciągając z litewska, odpowiedział przybyły.
(0.0, 0.0, 0.0, 0.0)	Wychodzili, nie śpiesząc się, obciągając marynarki i poprawiając czapki na głowie.
(0.3333333333333333, 0.0, 0.16666666666666666, 0.0)	Pies zatrzymał się nad jego brzegami i szczekał zapalczywie.
(-0.16666666666666666, 0.0, -0.16666666666666666, 0.0)	Teraz na głowie włosy mu w tym miejscu nie rosną.
(0.0, -1.0, 0.0, 0.0)	— Ależ nie miałeś strzelby z sobą?
(0.0, -0.16666666666666666, 0.0, -0.8333333333333334)	— Nie przystoi to mojej czci szlacheckiej.
(0.3333333333333333, 0.0, 0.0, 0.16666666666666666)	Pochwal się, że jesteś.
(0.0, 0.0, 0.5833333333333334, -0.4166666666666667)	Nienawidzę tego okrutnego rygoru i żelaznej logiki tych ludzi, którzy pojedyncze osoby czynią odpowiedzialnymi za losy narodów! ”
(-0.16666666666666666, 0.0, 0.0, -0.16666666666666666)	Nie śmiał król nic powiedziéć, ale się zmarszczył.
(0.5, 0.0, 0.0, 0.0)	— dokończył powstrzymując śmiech knecht.
(0.8333333333333334, 0.0, 0.0, 0.0)	A oni krzyczą: „ Niech żyje ulica, niech żyje Pupek! ”.
(0.0, 0.0, -0.16666666666666666, 0.3333333333333333)	Pani Borowiczowa rozważała to wszystko, przebiegała w myśli wszelkie szanse i zdecydowała się nieodwołalnie: choćby przyszło łachmany wiązać, chłopca uczyć trzeba.
(0.0, -0.16666666666666666, 0.0, -0.16666666666666666)	Grasz pa­nią Makbet.
(0.0, 0.3333333333333333, 0.0, 0.0)	— zawołał, odchrząknąwszy po kilkakroć.
(0.0, 0.0, 0.0, 0.0)	Z kilku słów domyśleć się było można człowieka, który z hussytami trzymał.
(0.0, 0.0, 0.16666666666666666, 0.16666666666666666)	Stronnicy jej zwołali wiele poufnych zgromadzeń i publicznych wieców i wydali mnóstwo odezw i proklamacji.
(0.0, -0.16666666666666666, 0.0, 0.16666666666666666)	Wiżunas ręką wskazał stronę.
(0.0, -0.16666666666666666, 0.0, 0.16666666666666666)	Ukłoniły się sobie i Madzia znikła w przedpokoju.
(-0.2, -0.26666666666666666, 0.0, 0.0)	„ Do licha, czyżbym ją obraził?...
(0.0, -0.26666666666666666, -0.26666666666666666, -0.06666666666666667)	— Cóż ja robię?...
(0.0, 0.0, 0.2, -0.6)	Szczególną antypatią, nienawiścią, odrazą, wzgardą i drwinami Lulek darzył miejscową organizację socjalistyczną z odcieniem narodowym.
(0.0, 0.0, 0.6, 0.0)	Szyper stracił już na koniec cierpliwość i powiedział parę przykrych słów.
(0.2, 0.0, 0.0, 0.0)	Kiedy mijali pierwszą furtę, już płynął przez powietrze chór głosów niewieścich.
(0.4, -0.2, 0.0, 0.0)	Nie zapomnę nigdy wrażenia pierwszej pod gołym niebem spędzonej nocy.
(0.0, -0.6, 0.0, 0.0)	— Na Boga!
(0.0, 0.0, 0.0, 0.0)	Twarz jego ledwie było widać pod bryzgami.
(-0.2, 0.0, 0.0, -0.4)	— Dziwni ludzie są na świecie — sarkastycznie westchnął Józef.
(0.1, -0.1, 0.0, 0.0)	— Proszę, oto list i fotografja!
(0.0, 0.0, -0.4, 0.2)	— Między naszymi wspólnikami popłoch, bo Krzeszowski strzela doskonałe...
(0.0, 0.5, 0.0, 0.1)	Dzień wiosenny miał się ku schyłkowi i ukośne słońca zapadającego promienie wpadały tu, ozłacając świeżą zielonością okryte drzewa; wędrowcy jedni się zabierali do drogi, drudzy gotowali do spoczynku, inni dopiero do obozowiska zdążali, gdy lekki szmer jakiś dał się słyszeć w dali i od ogniska zaczęli wstawać ludzie, a kupić się w miejsce jedno.
(0.9, 0.0, 0.0, 0.1)	Uśmiechnął się i dodał:
(0.0, 0.3, 0.0, -0.2)	Co on ci mówił?
(0.0, 0.0, 0.0, 0.0)	— Nie widzę.
(-0.6, -0.2, -0.1, -0.1)	Było to posępne i tragiczne, i prawdziwe!
(0.0, 0.0, 0.0, 0.0)	Na zasłonie była wyhaftowana złotem skrzydlata kula z dwoma wężami.
(0.0, 0.0, -0.06666666666666667, 0.2)	— krzyknęli znów rycerze i poczęli twardymi dłońmi uderzać po szablach, aż chrzęst groźny uczynił się w komnacie.
(0.3, 0.2, 0.0, 0.3)	— Pij, pociecho religijna — rzekł jeszcze generał Fink podając feldkuratowi zielony kielich z krzepiącym napojem.
(0.0, -0.4, -0.4, 0.0)	Słysząc to pan Salomon tak zbladł, iż jejmość się przelękła; uczuła, że może za śmiało postąpiła, nie cofnęła się jednak, dała po cichu wysapać się Dobkowi i dodała stanowczo:
(0.0, 0.0, 0.0, 0.0)	Takich jest miliony.
(0.0, 0.0, 0.0, 0.2)	Na ścianach błyszczały miedziane brytfanny.
(0.0, 0.2, 0.0, -0.2)	Przypominam coś sobie, że ten Foriot...
(0.0, -0.4, -0.1, -0.1)	— Powinno się okazać polepszenie; co by to była za chorość?
(0.0, -0.26666666666666666, 0.26666666666666666, -0.26666666666666666)	Jakiś cudak, który zaczepiał mu żonę i cieszył się zuchwalstwem Jędrka, ten sam jego, uczciwego chłopa, przezwał „ obywatelem ”, a kobietę „ panią ”...
(-0.1, -0.3, 0.0, 0.0)	Każde ziarnko wygląda tak, jakby oddzielnie gotowane...
(0.0, 0.0, 0.0, 0.0)	Bardzo charakterystyczne, na wskroś typowe.
(0.0, 0.0, 0.0, 0.0)	Ręce znać umyślnie, jak to zwykły były już onego czasu księżne i panie czynić, hodowała wybielone, miękkie i okryte pierścieniami okazywała na jaw, aby widzieli wszyscy, że niemi pracować nie potrzebowała jak inne niewiasty.
(-1.0, 0.0, 0.0, 0.0)	Szkoda, że mojej żony niema...
(0.0, 0.1, 0.4, 0.1)	— Tylko buntownicy nie spełnią rozkazów faraona — odparł Ramzes.
(0.5, 0.0, 0.0, 0.3)	— Dzięki Bogu.
(0.0, 0.2, 0.0, 0.0)	Wiele jeszcze takich miało przejść ponad Jasną Górą.
(-0.1, 0.1, 0.2, 0.0)	Ja nad Włoszkami żadnej mocy nie mam, a z królową też niewiele poufałości.
(-0.2, 0.2, 0.0, -0.4)	Zdaje się, że nasz przyjaciel Machat jest troszkę, tego ten... chory.
(0.0, -0.2, 0.0, 0.0)	— Właśnie wyglądam: tylko co starszej pani nie widać.
(0.3, 0.0, 0.3, 0.2)	Jeżeli nie pozwolisz, to również niech ci służą szczęśliwe łowy!
(0.0, 0.0, 0.9, 0.1)	— I obu was się nie zlęknę! zaryczał Arnulf zrywając się z ławy.
(-0.1, 0.2, 0.0, -0.1)	Bądź co bądź winien był tej dziewczynie wiele i nie dokuczałoby mu to wcale, gdyby nie fakt, że i ona uświadamiać sobie musiała ów dług zawieszony w powietrzu.
(-0.8, 0.0, 0.0, 0.2)	Nieszczęśliwi mają pewne prawa... a ja, panie szanowny, jestem bardzo nieszczęśliwa.
(0.4, -0.26666666666666666, 0.0, 0.0)	I ją poniesły radoście, że pobiegła naprzeciw i prawie pierwsza chłopów dopadła, a nikto do niej nie wyskoczył, nikto nie przytulił i nie całował.
(0.0, 0.0, 0.0, 0.0)	Na rozkaz jego ulżono statkowi, który wskutek zmiany ciężkości gatunkowej uniósł się z lodowego łożyska.
(0.1, 0.2, 0.0, 0.1)	Nie po to idzie się w góry, żeby się wysypiać.
(0.0, -0.5, 0.1, 0.0)	Wszedł jako czwarty dependent do Derville’a, a był już drugim dependentem w 1819!
(0.6, 0.0, 0.0, 0.0)	Na trzecim piętrze zapukał do drzwi, przez które dolatywał wesoły śmiech i krzyki dzieci.
(0.0, 0.2, 0.0, -0.4)	Mędrzec dążący do władzy winien snobizm ( w języku polskim kołtunizm, czyli kołtuństwo ) uczynić najistotniejszą częścią swego „ programu ”, dać kołtuństwu możność rozkwitu, nazwać kołtun najpiękniejszymi naukowymi nazwami i popierać go entuzjastycznie.
(1.0, 0.0, 0.0, 0.0)	— zawołał ten ostatni, pozwalając ocałowywać sobie policzki — twoja wieczerza, mój bracie, jest pyszną rzeczą na dzisiejszą zawieruchę!
(0.0, 0.0, 0.0, -0.4)	Jawohl, nochamol.
(0.0, 0.4, -0.2, 0.0)	— Być może, i nie jest dowiedzione, czy to nie byłaby nieostrożność.
(-0.1, 0.0, 0.0, -0.1)	Dobroć charakteru nie pozwalała jej uchylać się od obowiązków, ani dochodzić przyczyny swych cierpień.
(-0.06666666666666667, -0.2666666666666666, 0.26666666666666666, 0.0)	— Więc to wszystko prawda — wyrzekła.
(-0.2333333333333333, -0.2333333333333333, 0.3333333333333333, -0.2)	— Czy mi nawet tego robić nie wolno!
(-0.6666666666666667, -0.06666666666666667, 0.0, -0.06666666666666667)	Porozstawiane naczynia od herbaty i ciastka, dalej owa maszynka — wszystko zaczęło drobiazgami okrutnymi ranić jej serce.
(0.0, -1.0, 0.0, 0.0)	A cóż się z nią stało?
(0.36666666666666664, -0.26666666666666666, 0.0, 0.16666666666666666)	Obecnie wszystkie czary znikły i został tylko człowiek, który bez racji schwycił ją wpół i całował w usta jak wariat.
(-0.3, 0.0, -0.1, 0.0)	Dorożka skacze z dziury w dziurę, chwieje się co moment niby osoba chora na tabes, która wszakże ukrywa swój defekt, żeby nie stracić posady — ślizga się na zakrętach, jakby w złych momentach rozpaczy pragnęła raz wreszcie rzucić się samobójczo do rowu.
(0.0, 0.0, 0.0, 0.0)	Po obiedzie Józef z Lusią poszli do kina.
(0.0, 0.2, 0.0, 0.0)	— Dotyczące czego?
(0.0, 0.0, -0.4, 0.2)	Chłopców i Kaspra zostawiłem w stajni, a sam co tchu do ciebie...
(0.0, 0.2, 0.0, 0.0)	Rad nierad, ruszył ku hotelowi, wiodąc sam owych człowieczków, odprowadzany tłumem dzieci, uliczników i podmiejskiej gawiedzi.
(0.0, -0.2, 0.6, 0.0)	— Po przedstawieniu!
(0.2, 0.0, -0.2, 0.0)	— Nasi, jaśnie pani.
(0.0, 0.0, 0.0, 0.0)	Wydobyła z kieszeni bilet i pokazała urzędnikowi.
(0.0, -0.2, 0.0, 0.0)	Ja nie widziałam łez.
(0.0, -0.4, 0.0, 0.0)	Zdaje mi się, że oczy jéj w mgnieniu oka kilka razy zmieniły kolor: były i piwne, i ciemno-zielone, i czarne jak węgiel.
(-0.4, 0.2, 0.0, 0.0)	Nie, przez delikatność, którą ona w nim rozwinęła, zastrzelił się o kilka grobów dalej.
(0.0, 0.0, 0.0, 0.0)	Przeczytałam uważnie Twoje argumenty.
(0.0, 0.0, 0.0, 0.2)	Opamiętali się uciekający.
(-0.7, -0.1, 0.0, 0.0)	Jakkolwiek stłumione, płacz i jęki musiały znać dojść do uszu matki, która od drugiego pokoju drzwi uchyliła, naprzód powoli, a potem rzuciwszy niemi, nie patrząc na króla, do córki przypadła, tuląc ją ku sobie.
(0.0, 0.4, 0.0, 0.0)	Za tronem dwa białe konie ze źrebięciem szykowały się do drogi.
(-0.1, -0.26666666666666666, 0.16666666666666666, -0.06666666666666667)	Jeszcze ci nie dosyć?
(-0.3, 0.2, 0.1, 0.0)	Czy jednak pola okażą się mniej dla mnie bezlitosne?
(0.0, 0.0, -0.2, 0.0)	Tu czujnego oka biskupa Zbyszka starano się widocznie uniknąć, a Grzegorz łatwo rozumiał przyczynę.
(0.0, -0.8, 0.0, 0.0)	— Borynowy to dom, Macieja Boryny?
(0.2, -0.1, 0.0, 0.1)	— Bóg sprawił, że niektórzy wrócili nie złamani.
(-0.4, 0.0, 0.0, 0.0)	— spytał Jakub z cicha, odchodząc.
(0.0, 0.4, -0.2, 0.0)	Student namyślał się chwilę.
(0.0, 0.0, 0.4666666666666666, 0.2)	— Ale nie wcześniej, zanim stanie się zadość sprawiedliwości — krzyknął jakiś głos.
(-0.4, 0.0, 0.0, 0.0)	Przed rozstaniem Karol uzyskał pozwolenie złożenia margrabinie pożegnalnej wizyty.
(-0.2, 0.0, 0.0, 0.0)	Nogi miał też suknem i skórą poobkręcane, a stopy obwite nią i opasane sznurami.
(-0.06666666666666667, -0.33333333333333337, -0.26666666666666666, 0.2)	Otóż powiedz mi całkiem szczerze, czy nie sprawia wam to kłopotu... twojej siostrze nie dowierzam pod tym względem.
(0.0, -0.4, 0.0, -0.2)	— Nie, w kościele — odparł Conseil.
(0.1, 0.0, 0.0, 0.7)	Niech was Bóg prowadzi i odprowadza.
(0.0, 0.0, 1.0, 0.0)	— Wytłumacz to wyborcom!
(-0.2, -0.2, 0.0, -0.2)	Nazajutrz w południe wpadł do sklepu Szuman; z jego uśmieszków i ze sposobu przygryzania warg poznałem, że mu coś dolega i nastraja go na ton ironiczny.
(0.0, 0.1, 0.0, 0.9)	— Bądź pani spokojna — rzecze Don Kichot — nie powiem nic już więcej i nie wmieszam się do niczego, dopóki nie dopełnię swojej obietnicy.
(0.1, -0.2, 0.2, 0.5)	O, bo to mądre stworzenia! one zaraz przeczują złego człowieka.
(-0.4, 0.0, -0.4, 0.0)	On pytał się, uśmiechał, rozumował, z pozoru sądząc, trzeźwo i chłodno, ale tylko na przelotne i bolesne chwile odrywał wzrok od tamtej.
(0.8, 0.0, 0.0, 0.2)	— Niech żyje Carlini!
(-0.4, 0.0, 0.0, 0.0)	Mimo starań, jakie rozwinęłam od czasu, jak znam projekt księżnej, zdołałam zgromadzić zaledwie jakich pięćdziesiąt stóp.
(0.0, -0.8, 0.0, 0.0)	— Co znaczy za kim?
(0.0, 0.0, 0.1, -0.7)	Hoyma oburzała i treść jéj słów, a nadewszystko zimna krew, obojętność z jaką je wymawiała.
(-0.4, 0.0, 0.0, 0.0)	Lasy, wzgórza, wieś, nawet płoty przy domu stopniowo rozpływały się w szarej oponie, ziejącej deszczem gęstym i drobnym, tak drobnym, że wszystko przenikał.
(0.0, -0.2, -0.2, 0.0)	A o ilu ja rzeczach nie myślałem przed chwilą i o ilu nie myślę?
(0.0, -0.5, 0.3, 0.0)	Żąda pani ode mnie monstrualnego wyjątku ze zwykłego postępowania, które, wyznaję, wydaje mi się bardzo racjonalne.
(-0.2, 0.0, 0.1, -0.1)	Zdało mi się, że nie mam co robić między nimi, biedny prostak, i już nawet nie patrząc na nich, chcę ich minąć i iść dalej w las, kiedy słyszę, jak jeden z nich woła:
(0.0, 0.0, 0.0, 0.0)	Przede wszystkim zrobiłem sobie stożkowate nakrycie głowy z długowłosej skóry lamy, nie przepuszczającej deszczu.
(-0.0625, 0.0, -0.125, -0.4375)	W niskich, nędznych, zżółkłych trawach kisł ten czarny zalew śmierci, który nad otchłanią kopalni chwieje się lichymi falami.
(0.0, 0.0, -0.25, 0.0)	Bo rzecz nie należała bynajmniej do łatwych.
(0.0, 0.0, 0.0, 0.0)	Będziemy udawali, że się zupełnie nie znamy.
(-0.25, -0.125, 0.0, -0.375)	— Iii... może jaka obca...
(0.0, 0.6666666666666666, 0.0, 0.0)	— Co robi Eugenia?
(0.0, 0.0, 0.0, 0.0)	Gospoda na gościńcu pod lasem stała w miejscu kędy przejazd był znaczny do Poznania.
(0.0, 0.0, 0.3333333333333333, -0.3333333333333333)	Znieważył naród.
(0.0, 0.0, 0.0, -1.0)	Brwi zrośnięte nad nosem oszpeconym ospą.
(0.0, 0.0, 0.0, 0.0)	Tulke stracił dech i chciał zawrócić.
(1.0, 0.0, 0.0, 0.0)	Komendant roześmiał się.
(0.0, 0.0, 0.6666666666666666, 0.0)	— mruknęła ciotka.
(0.0, 0.0, 0.5, -0.16666666666666666)	— Toby było nieromantyczne, a poza tym opowiadanie stałoby się za długie.
(0.0, 0.3333333333333333, 0.0, 0.0)	Otóż, ponieważ ma on zamiar wstąpić do stanu duchownego jednocześnie ze mną, nie wątpi zatem, że zostanie papieżem, a przynajmniej kardynałem.
(0.0, -0.3333333333333333, 0.0, 0.0)	Codzień prawie przynoszono je w podarkach, tak że sokolniczych do nich nastarczyć było trudno.
(0.0, -0.6666666666666666, 0.0, 0.0)	— A potem już jakby mu gębę zamalował, jak ten powiada, — tylko dwa kieliszki wódki wypił.
(0.0, 0.0, 0.6666666666666666, 0.0)	— Zamykamy!
(-0.5, 0.0, 0.0, 0.5)	To była dobra kobieta.
(0.0, 0.0, 0.0, 0.0)	— spytał.
(0.3333333333333333, -0.16666666666666666, 0.16666666666666666, 0.0)	— Oj, to, to — pogroził jej figlarnie palcem — raz się ładnie ubrała i chce się wszystkim znajomym pokazać — powiedział i chwiejnym krokiem odprowadził żonę do wyjścia.
(-0.16666666666666666, -0.3333333333333333, 0.16666666666666666, 0.3333333333333333)	Przecież widział pan, jak często mówiliśmy o naszym nieznanym dobroczyńcy, z jaką czcią i wdzięcznością przechowywaliśmy pamiątkę po nim!
(0.0, 0.0, -0.3333333333333333, 0.0)	Przytulona do skały, stała z Judą i poglądała na pustą ścieżkę, wiodącą do pieczary.
(0.0, 0.3333333333333333, 0.0, 0.0)	Bo fortuna trzeciego rzędu stanowi w rzeczywistości jedną trzecią tego, na co wygląda — jak lokomotywa wśród dymu, który ją otula i wyolbrzymia, jest zawsze tylko maszyną, silniejszą lub słabszą.
(0.3333333333333333, 0.0, 0.0, 0.6666666666666666)	Ja stary jestem i dobrze ci życzę...
(0.0, -0.6666666666666666, 0.0, 0.0)	Nagle wśród chwilowej ciszy zza drzwi gabinetu doleciał podniesiony głos Dyzmy:
